,unixtime,datetime_utc,datetime_jst,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_min,rtc_sec,rtc_msec,gps_hour,gps_min,gps_sec,latitude,longitude,altitude,fix_type,SIV,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,illuminance,atmopress,water_pressure,water_temp,depth,alt_wps,battery_level,behavior_class,camera_command,camera_recording,camera_count,play_audio,speaker_on,audio_file,prev_sd_write_time_ms,delay_occurred_counter
712475,1715841960.0,2024-05-16 06:46:00+00:00,2024-05-16 15:46:00+09:00,2024,5,16,6,46,0,0,6.0,45.0,59.0,40.539009,141.55722,-2.802,3.0,6.0,-0.08252,-0.385986,0.930664,-0.549316,-1.586914,-0.061035,-372.0,21.0,450.0,512.0,0.0,1025.5,28.440001,0.123872,-101.434433,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,13.0,0.0
732475,1715842760.0,2024-05-16 06:59:20+00:00,2024-05-16 15:59:20+09:00,2024,5,16,6,59,20,0,6.0,59.0,19.0,40.539043,141.557114,-4.357,2.0,3.0,-0.056152,-0.410156,0.916016,-0.366211,-0.854492,0.366211,-371.0,22.0,450.0,530.0,0.0,1025.099976,29.09,0.119908,-98.137619,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
732500,1715842761.0,2024-05-16 06:59:21+00:00,2024-05-16 15:59:21+09:00,2024,5,16,6,59,21,0,6.0,59.0,20.0,40.539047,141.557251,-4.753,2.0,3.0,-0.056885,-0.409912,0.917236,-1.037598,0.366211,0.061035,-371.0,23.0,448.0,516.0,0.0,1025.300049,29.09,0.121891,-99.786659,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,7.0,0.0
732525,1715842762.0,2024-05-16 06:59:22+00:00,2024-05-16 15:59:22+09:00,2024,5,16,6,59,22,0,6.0,59.0,21.0,40.53912,141.557129,-28.586,3.0,5.0,-0.067383,-0.417725,0.907715,0.305176,0.488281,0.427246,-371.0,23.0,449.0,525.0,0.0,1025.5,29.1,0.123872,-101.434433,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
732550,1715842763.0,2024-05-16 06:59:23+00:00,2024-05-16 15:59:23+09:00,2024,5,16,6,59,23,0,6.0,59.0,22.0,40.539165,141.557007,-38.863998,3.0,5.0,-0.058838,-0.410156,0.919678,0.549316,-1.464844,0.0,-371.0,23.0,447.0,528.0,0.0,1025.199951,29.1,0.120899,-98.96167,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
732575,1715842764.0,2024-05-16 06:59:24+00:00,2024-05-16 15:59:24+09:00,2024,5,16,6,59,24,0,6.0,59.0,23.0,40.539158,141.557037,-39.574001,3.0,5.0,-0.053711,-0.410645,0.904297,-0.854492,0.0,-0.244141,-370.0,23.0,449.0,521.0,0.0,1025.099976,29.1,0.119908,-98.137619,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,7.0,0.0
732600,1715842765.0,2024-05-16 06:59:25+00:00,2024-05-16 15:59:25+09:00,2024,5,16,6,59,25,0,6.0,59.0,24.0,40.539154,141.557068,-38.608002,3.0,5.0,-0.065674,-0.419922,0.893555,-1.037598,0.366211,0.305176,-371.0,23.0,448.0,533.0,0.0,1025.199951,29.110001,0.120899,-98.96167,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
732625,1715842766.0,2024-05-16 06:59:26+00:00,2024-05-16 15:59:26+09:00,2024,5,16,6,59,26,0,6.0,59.0,25.0,40.539143,141.557068,-34.660999,3.0,5.0,-0.071289,-0.416504,0.911621,1.342773,-1.403809,0.183105,-370.0,23.0,448.0,530.0,0.0,1025.300049,29.110001,0.121891,-99.786659,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
732650,1715842767.0,2024-05-16 06:59:27+00:00,2024-05-16 15:59:27+09:00,2024,5,16,6,59,27,0,6.0,59.0,26.0,40.539143,141.557053,-34.41,3.0,5.0,-0.05957,-0.408203,0.912842,0.0,-0.549316,0.12207,-371.0,23.0,448.0,522.0,0.0,1025.699951,29.120001,0.125853,-103.081947,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,7.0,0.0
732675,1715842768.0,2024-05-16 06:59:28+00:00,2024-05-16 15:59:28+09:00,2024,5,16,6,59,28,0,6.0,59.0,27.0,40.539143,141.557053,-34.347,3.0,5.0,-0.053955,-0.408936,0.904053,-1.098633,-0.671387,0.12207,-370.0,23.0,447.0,481.0,0.0,1025.599976,29.120001,0.124863,-102.258217,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
732700,1715842769.0,2024-05-16 06:59:29+00:00,2024-05-16 15:59:29+09:00,2024,5,16,6,59,29,0,6.0,59.0,28.0,40.539131,141.557068,-32.230999,3.0,5.0,-0.067139,-0.418457,0.911621,-0.305176,0.061035,0.12207,-372.0,23.0,448.0,497.0,0.0,1025.199951,29.120001,0.120899,-98.96167,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
732725,1715842770.0,2024-05-16 06:59:30+00:00,2024-05-16 15:59:30+09:00,2024,5,16,6,59,30,0,6.0,59.0,29.0,40.539112,141.557068,-27.827999,3.0,5.0,-0.070312,-0.407471,0.916748,-0.610352,-1.098633,-0.061035,-371.0,22.0,448.0,510.0,0.0,1025.400024,29.120001,0.122881,-100.61058,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
732750,1715842771.0,2024-05-16 06:59:31+00:00,2024-05-16 15:59:31+09:00,2024,5,16,6,59,31,0,6.0,59.0,30.0,40.539104,141.557068,-25.268,3.0,5.0,-0.053711,-0.408691,0.913574,-0.488281,-0.732422,-0.061035,-370.0,22.0,448.0,512.0,0.0,1025.0,29.120001,0.118917,-97.313507,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,7.0,0.0
732775,1715842772.0,2024-05-16 06:59:32+00:00,2024-05-16 15:59:32+09:00,2024,5,16,6,59,32,0,6.0,59.0,31.0,40.539093,141.557068,-23.027,3.0,5.0,-0.06665,-0.413574,0.906738,0.244141,0.610352,0.366211,-371.0,24.0,449.0,514.0,0.0,1025.199951,29.120001,0.120899,-98.96167,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
732800,1715842773.0,2024-05-16 06:59:33+00:00,2024-05-16 15:59:33+09:00,2024,5,16,6,59,33,0,6.0,59.0,32.0,40.539093,141.557068,-20.612,3.0,5.0,-0.078369,-0.41626,0.904785,0.610352,0.793457,0.305176,-371.0,22.0,448.0,514.0,0.0,1025.199951,29.129999,0.120899,-98.96167,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
732825,1715842774.0,2024-05-16 06:59:34+00:00,2024-05-16 15:59:34+09:00,2024,5,16,6,59,34,0,6.0,59.0,33.0,40.539089,141.557068,-19.455999,3.0,5.0,-0.073486,-0.420166,0.92334,0.061035,-0.488281,0.0,-371.0,23.0,447.0,533.0,0.0,1025.400024,29.129999,0.122881,-100.61058,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,7.0,0.0
732850,1715842775.0,2024-05-16 06:59:35+00:00,2024-05-16 15:59:35+09:00,2024,5,16,6,59,35,0,6.0,59.0,34.0,40.539085,141.557068,-17.521,3.0,5.0,-0.062012,-0.411865,0.907471,-0.488281,0.854492,0.610352,-371.0,23.0,449.0,528.0,0.0,1024.900024,29.129999,0.117926,-96.489326,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
732875,1715842776.0,2024-05-16 06:59:36+00:00,2024-05-16 15:59:36+09:00,2024,5,16,6,59,36,0,6.0,59.0,35.0,40.539078,141.557068,-16.334999,3.0,5.0,-0.068848,-0.415527,0.906494,-0.610352,0.366211,0.366211,-371.0,23.0,447.0,529.0,0.0,1024.900024,29.129999,0.117926,-96.489326,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
732900,1715842777.0,2024-05-16 06:59:37+00:00,2024-05-16 15:59:37+09:00,2024,5,16,6,59,37,0,6.0,59.0,36.0,40.539066,141.557083,-13.643,3.0,5.0,-0.069824,-0.407959,0.911621,0.915527,-0.915527,0.244141,-371.0,24.0,450.0,522.0,0.0,1025.5,29.129999,0.123872,-101.434433,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
732925,1715842778.0,2024-05-16 06:59:38+00:00,2024-05-16 15:59:38+09:00,2024,5,16,6,59,38,0,6.0,59.0,37.0,40.539055,141.557098,-10.408,3.0,5.0,-0.059814,-0.416748,0.915283,-0.854492,-1.098633,0.183105,-371.0,23.0,448.0,537.0,0.0,1025.300049,29.139999,0.121891,-99.786659,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,7.0,0.0
732950,1715842779.0,2024-05-16 06:59:39+00:00,2024-05-16 15:59:39+09:00,2024,5,16,6,59,39,0,6.0,59.0,38.0,40.539047,141.557098,-9.652,3.0,5.0,-0.052002,-0.409424,0.933594,1.098633,-1.403809,-0.183105,-370.0,23.0,449.0,532.0,0.0,1025.300049,29.129999,0.121891,-99.786659,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
732975,1715842780.0,2024-05-16 06:59:40+00:00,2024-05-16 15:59:40+09:00,2024,5,16,6,59,40,0,6.0,59.0,39.0,40.539043,141.557114,-8.879,3.0,5.0,-0.072266,-0.422607,0.906738,-0.488281,0.366211,0.061035,-371.0,24.0,448.0,543.0,0.0,1025.300049,29.139999,0.121891,-99.786659,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
733000,1715842781.0,2024-05-16 06:59:41+00:00,2024-05-16 15:59:41+09:00,2024,5,16,6,59,41,0,6.0,59.0,40.0,40.53904,141.557114,-8.653,3.0,5.0,-0.054932,-0.426025,0.920654,0.0,-2.01416,-0.366211,-371.0,23.0,448.0,532.0,0.0,1024.800049,29.139999,0.116936,-95.665085,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,7.0,0.0
733025,1715842782.0,2024-05-16 06:59:42+00:00,2024-05-16 15:59:42+09:00,2024,5,16,6,59,42,0,6.0,59.0,41.0,40.539036,141.557129,-7.453,3.0,5.0,-0.054932,-0.427246,0.929932,0.366211,-1.159668,-0.12207,-370.0,24.0,448.0,520.0,0.0,1025.300049,29.139999,0.121891,-99.786659,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
733050,1715842783.0,2024-05-16 06:59:43+00:00,2024-05-16 15:59:43+09:00,2024,5,16,6,59,43,0,6.0,59.0,42.0,40.539036,141.557144,-5.12,3.0,5.0,-0.047363,-0.424072,0.907715,-0.549316,0.244141,0.061035,-371.0,23.0,447.0,510.0,0.0,1025.5,29.139999,0.123872,-101.434433,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
733075,1715842784.0,2024-05-16 06:59:44+00:00,2024-05-16 15:59:44+09:00,2024,5,16,6,59,44,0,6.0,59.0,43.0,40.539032,141.557144,-4.227,3.0,5.0,-0.051025,-0.432373,0.90918,0.244141,-1.281738,-0.976562,-371.0,23.0,447.0,498.0,0.0,1025.199951,29.139999,0.120899,-98.96167,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,7.0,0.0
733100,1715842785.0,2024-05-16 06:59:45+00:00,2024-05-16 15:59:45+09:00,2024,5,16,6,59,45,0,6.0,59.0,44.0,40.539024,141.557144,-4.064,3.0,5.0,-0.046387,-0.409424,0.911377,-0.366211,-1.281738,-0.061035,-370.0,24.0,449.0,467.0,0.0,1024.599976,29.139999,0.114953,-94.015396,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
733125,1715842786.0,2024-05-16 06:59:46+00:00,2024-05-16 15:59:46+09:00,2024,5,16,6,59,46,0,6.0,59.0,45.0,40.539017,141.557159,-3.429,3.0,5.0,-0.04834,-0.412842,0.912842,-0.610352,0.0,0.061035,-370.0,23.0,449.0,466.0,0.0,1025.199951,29.139999,0.120899,-98.96167,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
733150,1715842787.0,2024-05-16 06:59:47+00:00,2024-05-16 15:59:47+09:00,2024,5,16,6,59,47,0,6.0,59.0,46.0,40.539013,141.557175,-2.7,3.0,5.0,-0.053467,-0.424072,0.915527,-0.12207,0.305176,-0.061035,-370.0,23.0,449.0,460.0,0.0,1025.300049,29.139999,0.121891,-99.786659,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
733175,1715842788.0,2024-05-16 06:59:48+00:00,2024-05-16 15:59:48+09:00,2024,5,16,6,59,48,0,6.0,59.0,47.0,40.539013,141.557175,-1.351,3.0,5.0,-0.057861,-0.405029,0.910156,0.061035,-0.12207,0.671387,-370.0,22.0,449.0,473.0,0.0,1025.300049,29.15,0.121891,-99.786659,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,7.0,0.0
733200,1715842789.0,2024-05-16 06:59:49+00:00,2024-05-16 15:59:49+09:00,2024,5,16,6,59,49,0,6.0,59.0,48.0,40.539013,141.557175,-0.154,3.0,5.0,-0.03418,-0.409912,0.929932,1.77002,-0.976562,0.244141,-369.0,23.0,449.0,480.0,0.0,1025.5,29.15,0.123872,-101.434433,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
733225,1715842790.0,2024-05-16 06:59:50+00:00,2024-05-16 15:59:50+09:00,2024,5,16,6,59,50,0,6.0,59.0,49.0,40.539009,141.557175,0.584,3.0,6.0,-0.054199,-0.421387,0.910645,-0.427246,0.305176,0.549316,-370.0,23.0,449.0,476.0,0.0,1025.099976,29.15,0.119908,-98.137619,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
733250,1715842791.0,2024-05-16 06:59:51+00:00,2024-05-16 15:59:51+09:00,2024,5,16,6,59,51,0,6.0,59.0,50.0,40.539009,141.557175,1.454,3.0,6.0,-0.055664,-0.409424,0.917725,-0.061035,-1.647949,0.061035,-370.0,22.0,450.0,478.0,0.0,1025.199951,29.16,0.120899,-98.96167,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,7.0,0.0
733275,1715842792.0,2024-05-16 06:59:52+00:00,2024-05-16 15:59:52+09:00,2024,5,16,6,59,52,0,6.0,59.0,51.0,40.539005,141.557175,2.661,3.0,6.0,-0.042969,-0.408447,0.91626,-0.305176,-1.037598,0.061035,-371.0,22.0,449.0,477.0,0.0,1025.400024,29.16,0.122881,-100.61058,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
733300,1715842793.0,2024-05-16 06:59:53+00:00,2024-05-16 15:59:53+09:00,2024,5,16,6,59,53,0,6.0,59.0,52.0,40.539001,141.557175,1.022,3.0,5.0,-0.056152,-0.413086,0.914551,0.061035,0.305176,0.366211,-370.0,24.0,448.0,475.0,0.0,1024.800049,29.16,0.116936,-95.665085,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
733325,1715842794.0,2024-05-16 06:59:54+00:00,2024-05-16 15:59:54+09:00,2024,5,16,6,59,54,0,6.0,59.0,53.0,40.538998,141.55719,0.995,3.0,5.0,-0.072754,-0.431885,0.920654,1.342773,0.305176,0.183105,-371.0,23.0,448.0,471.0,0.0,1025.599976,29.17,0.124863,-102.258217,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
733350,1715842795.0,2024-05-16 06:59:55+00:00,2024-05-16 15:59:55+09:00,2024,5,16,6,59,55,0,6.0,59.0,54.0,40.538998,141.557175,1.925,3.0,5.0,-0.055176,-0.410889,0.91333,-0.244141,-1.037598,0.061035,-370.0,23.0,449.0,490.0,0.0,1025.400024,29.17,0.122881,-100.61058,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
733375,1715842796.0,2024-05-16 06:59:56+00:00,2024-05-16 15:59:56+09:00,2024,5,16,6,59,56,0,6.0,59.0,55.0,40.538998,141.557175,1.308,3.0,5.0,-0.052979,-0.408447,0.918701,0.488281,0.366211,0.488281,-371.0,23.0,449.0,488.0,0.0,1024.900024,29.18,0.117926,-96.489326,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
733400,1715842797.0,2024-05-16 06:59:57+00:00,2024-05-16 15:59:57+09:00,2024,5,16,6,59,57,0,6.0,59.0,56.0,40.539001,141.557175,1.799,3.0,5.0,-0.069824,-0.427979,0.902344,-1.77002,0.12207,0.0,-371.0,22.0,450.0,485.0,0.0,1025.099976,29.18,0.119908,-98.137619,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
733425,1715842798.0,2024-05-16 06:59:58+00:00,2024-05-16 15:59:58+09:00,2024,5,16,6,59,58,0,6.0,59.0,57.0,40.538998,141.557175,1.73,3.0,5.0,-0.061523,-0.408447,0.911865,0.061035,-1.037598,0.061035,-371.0,23.0,450.0,487.0,0.0,1025.400024,29.18,0.122881,-100.61058,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,7.0,0.0
733450,1715842799.0,2024-05-16 06:59:59+00:00,2024-05-16 15:59:59+09:00,2024,5,16,6,59,59,0,6.0,59.0,58.0,40.539001,141.557175,0.203,3.0,5.0,-0.049072,-0.408203,0.912109,-1.403809,-0.427246,0.12207,-371.0,22.0,449.0,488.0,0.0,1025.300049,29.190001,0.121891,-99.786659,3.803906,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
733475,1715842800.0,2024-05-16 07:00:00+00:00,2024-05-16 16:00:00+09:00,2024,5,16,7,0,0,0,6.0,59.0,59.0,40.539005,141.557205,-0.532,3.0,5.0,-0.065186,-0.408691,0.917969,0.671387,-0.061035,0.12207,-371.0,23.0,449.0,490.0,0.0,1025.800049,29.190001,0.126846,-103.906609,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,13.0,0.0
733500,1715842801.0,2024-05-16 07:00:01+00:00,2024-05-16 16:00:01+09:00,2024,5,16,7,0,1,0,7.0,0.0,0.0,40.539009,141.557205,0.335,3.0,5.0,0.04126,-0.4646,0.719727,-7.568359,-31.188965,-15.014648,-369.0,25.0,446.0,335.0,0.0,1025.199951,29.200001,0.120899,-98.96167,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.0,0.0
733525,1715842802.0,2024-05-16 07:00:02+00:00,2024-05-16 16:00:02+09:00,2024,5,16,7,0,2,0,7.0,0.0,1.0,40.539005,141.557205,1.515,3.0,5.0,-0.047607,-0.411865,0.927002,5.187988,1.586914,0.488281,-368.0,23.0,448.0,411.0,0.0,1025.099976,29.200001,0.119908,-98.137619,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
733550,1715842803.0,2024-05-16 07:00:03+00:00,2024-05-16 16:00:03+09:00,2024,5,16,7,0,3,0,7.0,0.0,2.0,40.539005,141.557205,1.871,3.0,5.0,-0.04834,-0.425049,0.910645,-0.12207,0.427246,0.366211,-369.0,23.0,448.0,455.0,0.0,1025.099976,29.209999,0.119908,-98.137619,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
733575,1715842804.0,2024-05-16 07:00:04+00:00,2024-05-16 16:00:04+09:00,2024,5,16,7,0,4,0,7.0,0.0,3.0,40.539005,141.557205,1.996,3.0,5.0,-0.068604,-0.422363,0.911133,0.854492,0.549316,0.183105,-370.0,24.0,449.0,428.0,0.0,1025.300049,29.209999,0.121891,-99.786659,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,7.0,0.0
733600,1715842805.0,2024-05-16 07:00:05+00:00,2024-05-16 16:00:05+09:00,2024,5,16,7,0,5,0,7.0,0.0,4.0,40.539001,141.55722,2.244,3.0,5.0,-0.044189,-0.424072,0.914795,-0.610352,-1.159668,0.427246,-369.0,22.0,451.0,430.0,0.0,1025.5,29.209999,0.123872,-101.434433,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
733625,1715842806.0,2024-05-16 07:00:06+00:00,2024-05-16 16:00:06+09:00,2024,5,16,7,0,6,0,7.0,0.0,5.0,40.539005,141.55722,1.439,3.0,5.0,-0.040283,-0.40625,0.924561,0.610352,-1.77002,0.427246,-369.0,22.0,448.0,470.0,0.0,1025.199951,29.219999,0.120899,-98.96167,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
733650,1715842807.0,2024-05-16 07:00:07+00:00,2024-05-16 16:00:07+09:00,2024,5,16,7,0,7,0,7.0,0.0,6.0,40.539005,141.55722,-0.076,3.0,5.0,-0.060791,-0.417725,0.910645,-0.244141,0.366211,0.061035,-370.0,22.0,448.0,469.0,0.0,1025.0,29.219999,0.118917,-97.313507,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,7.0,0.0
733675,1715842808.0,2024-05-16 07:00:08+00:00,2024-05-16 16:00:08+09:00,2024,5,16,7,0,8,0,7.0,0.0,7.0,40.539005,141.55722,-0.421,3.0,5.0,-0.078369,-0.401611,0.901611,0.488281,-2.441406,-1.77002,-371.0,22.0,450.0,467.0,0.0,1025.300049,29.219999,0.121891,-99.786659,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
733700,1715842809.0,2024-05-16 07:00:09+00:00,2024-05-16 16:00:09+09:00,2024,5,16,7,0,9,0,7.0,0.0,8.0,40.539009,141.55722,-1.268,3.0,5.0,-0.044434,-0.412354,0.909424,-0.610352,-0.793457,0.061035,-369.0,22.0,451.0,450.0,0.0,1025.400024,29.23,0.122881,-100.61058,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
733725,1715842810.0,2024-05-16 07:00:10+00:00,2024-05-16 16:00:10+09:00,2024,5,16,7,0,10,0,7.0,0.0,9.0,40.539009,141.55722,-1.755,3.0,5.0,-0.057129,-0.413574,0.910889,-0.854492,0.549316,0.183105,-370.0,23.0,448.0,448.0,0.0,1025.099976,29.23,0.119908,-98.137619,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
733750,1715842811.0,2024-05-16 07:00:11+00:00,2024-05-16 16:00:11+09:00,2024,5,16,7,0,11,0,7.0,0.0,10.0,40.539009,141.55722,-1.776,3.0,5.0,-0.053955,-0.409424,0.919189,3.78418,-2.380371,0.610352,-370.0,23.0,449.0,447.0,0.0,1025.400024,29.24,0.122881,-100.61058,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,7.0,0.0
733775,1715842812.0,2024-05-16 07:00:12+00:00,2024-05-16 16:00:12+09:00,2024,5,16,7,0,12,0,7.0,0.0,11.0,40.539009,141.55722,-1.984,3.0,5.0,-0.052979,-0.405273,0.911621,0.061035,-0.976562,0.366211,-369.0,23.0,447.0,448.0,0.0,1024.900024,29.24,0.117926,-96.489326,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
733800,1715842813.0,2024-05-16 07:00:13+00:00,2024-05-16 16:00:13+09:00,2024,5,16,7,0,13,0,7.0,0.0,12.0,40.539009,141.55722,-2.183,3.0,5.0,-0.058838,-0.415039,0.941406,0.549316,-0.244141,0.305176,-369.0,23.0,449.0,445.0,0.0,1025.699951,29.24,0.125853,-103.081947,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.0,0.0
733825,1715842814.0,2024-05-16 07:00:14+00:00,2024-05-16 16:00:14+09:00,2024,5,16,7,0,14,0,7.0,0.0,13.0,40.539009,141.55722,-2.747,3.0,5.0,-0.062012,-0.415771,0.912354,0.0,0.427246,0.427246,-370.0,22.0,449.0,440.0,0.0,1025.099976,29.25,0.119908,-98.137619,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,7.0,0.0
733850,1715842815.0,2024-05-16 07:00:15+00:00,2024-05-16 16:00:15+09:00,2024,5,16,7,0,15,0,7.0,0.0,14.0,40.539001,141.557236,-0.87,3.0,5.0,-0.054932,-0.405273,0.915527,-0.061035,-0.915527,0.183105,-370.0,23.0,449.0,455.0,0.0,1025.5,29.25,0.123872,-101.434433,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
733875,1715842816.0,2024-05-16 07:00:16+00:00,2024-05-16 16:00:16+09:00,2024,5,16,7,0,16,0,7.0,0.0,15.0,40.539001,141.557236,-0.641,3.0,5.0,-0.047852,-0.413818,0.916748,0.732422,0.305176,0.854492,-370.0,22.0,449.0,445.0,0.0,1025.199951,29.25,0.120899,-98.96167,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
733900,1715842817.0,2024-05-16 07:00:17+00:00,2024-05-16 16:00:17+09:00,2024,5,16,7,0,17,0,7.0,0.0,16.0,40.538998,141.557236,-1.369,3.0,5.0,-0.0625,-0.415527,0.911865,-0.610352,0.549316,0.488281,-371.0,23.0,450.0,448.0,0.0,1025.400024,29.26,0.122881,-100.61058,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,7.0,0.0
733925,1715842818.0,2024-05-16 07:00:18+00:00,2024-05-16 16:00:18+09:00,2024,5,16,7,0,18,0,7.0,0.0,17.0,40.539001,141.557236,-1.575,3.0,5.0,-0.074707,-0.396973,0.9104,-0.671387,-0.793457,-0.915527,-369.0,23.0,449.0,456.0,0.0,1025.800049,29.26,0.126846,-103.906609,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
733950,1715842819.0,2024-05-16 07:00:19+00:00,2024-05-16 16:00:19+09:00,2024,5,16,7,0,19,0,7.0,0.0,18.0,40.538998,141.55722,-1.827,3.0,5.0,-0.049805,-0.410645,0.915527,-1.037598,0.610352,0.854492,-370.0,22.0,449.0,468.0,0.0,1025.599976,29.27,0.124863,-102.258217,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
733975,1715842820.0,2024-05-16 07:00:20+00:00,2024-05-16 16:00:20+09:00,2024,5,16,7,0,20,0,7.0,0.0,19.0,40.538998,141.55722,-1.995,3.0,5.0,-0.060547,-0.412354,0.907227,-1.159668,-0.305176,0.0,-370.0,24.0,448.0,468.0,0.0,1025.099976,29.27,0.119908,-98.137619,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
734000,1715842821.0,2024-05-16 07:00:21+00:00,2024-05-16 16:00:21+09:00,2024,5,16,7,0,21,0,7.0,0.0,20.0,40.538998,141.55722,-0.916,3.0,5.0,-0.06958,-0.413818,0.913086,-0.671387,0.0,0.183105,-369.0,23.0,448.0,470.0,0.0,1025.300049,29.27,0.121891,-99.786659,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,7.0,0.0
734025,1715842822.0,2024-05-16 07:00:22+00:00,2024-05-16 16:00:22+09:00,2024,5,16,7,0,22,0,7.0,0.0,21.0,40.538998,141.55722,-1.029,3.0,5.0,-0.041504,-0.399658,0.911865,1.586914,-1.159668,-0.305176,-369.0,22.0,447.0,440.0,0.0,1025.199951,29.280001,0.120899,-98.96167,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
734050,1715842823.0,2024-05-16 07:00:23+00:00,2024-05-16 16:00:23+09:00,2024,5,16,7,0,23,0,7.0,0.0,22.0,40.538998,141.557205,-1.174,3.0,5.0,-0.052002,-0.410156,0.915527,-0.061035,-0.12207,0.488281,-369.0,24.0,449.0,450.0,0.0,1025.5,29.280001,0.123872,-101.434433,3.782813,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
