,unixtime,datetime_utc,datetime_jst,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_min,rtc_sec,rtc_msec,gps_hour,gps_min,gps_sec,latitude,longitude,altitude,fix_type,SIV,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,illuminance,atmopress,water_pressure,water_temp,depth,alt_wps,battery_level,behavior_class,camera_command,camera_recording,camera_count,play_audio,speaker_on,audio_file,prev_sd_write_time_ms,delay_occurred_counter
107500,1715395542.0,2024-05-11 02:45:42+00:00,2024-05-11 11:45:42+09:00,2024,5,11,2,45,42,0,2.0,45.0,41.0,40.539024,141.557663,0.365,3.0,10.0,-0.133789,-0.157959,0.987061,0.732422,1.037598,0.0,-555.0,77.0,613.0,310.0,0.0,1021.700012,40.990002,0.086215,-70.074615,4.092187,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
107525,1715395543.0,2024-05-11 02:45:43+00:00,2024-05-11 11:45:43+09:00,2024,5,11,2,45,43,0,2.0,45.0,42.0,40.539024,141.557678,0.458,3.0,10.0,-0.140137,-0.146973,0.987061,0.671387,0.671387,0.0,-555.0,76.0,612.0,314.0,0.0,1021.599976,40.990002,0.085224,-69.247772,4.092187,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
107550,1715395544.0,2024-05-11 02:45:44+00:00,2024-05-11 11:45:44+09:00,2024,5,11,2,45,44,0,2.0,45.0,43.0,40.539021,141.557678,0.662,3.0,10.0,-0.134033,-0.16333,0.985596,-0.915527,-0.427246,-0.183105,-555.0,76.0,614.0,310.0,0.0,1021.700012,40.990002,0.086215,-70.074615,4.092187,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
107575,1715395545.0,2024-05-11 02:45:45+00:00,2024-05-11 11:45:45+09:00,2024,5,11,2,45,45,0,2.0,45.0,44.0,40.539021,141.557678,0.733,3.0,10.0,-0.140381,-0.148193,0.987061,0.244141,0.549316,-0.12207,-554.0,76.0,612.0,311.0,0.0,1022.0,40.990002,0.089188,-72.553726,4.092187,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
107600,1715395546.0,2024-05-11 02:45:46+00:00,2024-05-11 11:45:46+09:00,2024,5,11,2,45,46,0,2.0,45.0,45.0,40.539021,141.557678,0.724,3.0,10.0,-0.145264,-0.147705,0.986328,-2.685547,0.183105,-0.549316,-555.0,77.0,616.0,309.0,0.0,1021.799988,41.0,0.087206,-70.900879,4.092187,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
107625,1715395547.0,2024-05-11 02:45:47+00:00,2024-05-11 11:45:47+09:00,2024,5,11,2,45,47,0,2.0,45.0,46.0,40.539021,141.557678,0.657,3.0,10.0,-0.139648,-0.1604,0.989258,1.037598,0.427246,-0.183105,-556.0,78.0,612.0,305.0,0.0,1022.0,41.0,0.089188,-72.553726,4.092187,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
107650,1715395548.0,2024-05-11 02:45:48+00:00,2024-05-11 11:45:48+09:00,2024,5,11,2,45,48,0,2.0,45.0,47.0,40.539021,141.557678,0.665,3.0,10.0,-0.140381,-0.155518,0.98877,-0.12207,0.671387,-0.305176,-555.0,77.0,615.0,307.0,0.0,1022.0,41.0,0.089188,-72.553726,4.092187,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
107675,1715395549.0,2024-05-11 02:45:49+00:00,2024-05-11 11:45:49+09:00,2024,5,11,2,45,49,0,2.0,45.0,48.0,40.539021,141.557678,0.712,3.0,10.0,-0.136719,-0.162842,0.983643,-0.915527,-0.12207,-0.427246,-554.0,76.0,613.0,303.0,0.0,1021.900024,41.0,0.088197,-71.727585,4.092187,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
107700,1715395550.0,2024-05-11 02:45:50+00:00,2024-05-11 11:45:50+09:00,2024,5,11,2,45,50,0,2.0,45.0,49.0,40.539021,141.557678,0.766,3.0,10.0,-0.141602,-0.150146,0.986084,0.12207,0.427246,-0.12207,-554.0,77.0,614.0,308.0,0.0,1021.700012,41.0,0.086215,-70.074615,4.092187,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
107725,1715395551.0,2024-05-11 02:45:51+00:00,2024-05-11 11:45:51+09:00,2024,5,11,2,45,51,0,2.0,45.0,50.0,40.539021,141.557678,0.93,3.0,10.0,-0.149902,-0.14502,0.987061,-0.915527,-0.305176,0.0,-555.0,77.0,613.0,310.0,0.0,1021.400024,41.0,0.083242,-67.59491,4.092187,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
107750,1715395552.0,2024-05-11 02:45:52+00:00,2024-05-11 11:45:52+09:00,2024,5,11,2,45,52,0,2.0,45.0,51.0,40.539017,141.557678,1.071,3.0,10.0,-0.136475,-0.154297,0.987793,1.464844,0.915527,0.0,-554.0,76.0,613.0,305.0,0.0,1022.0,41.0,0.089188,-72.553726,4.092187,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
107775,1715395553.0,2024-05-11 02:45:53+00:00,2024-05-11 11:45:53+09:00,2024,5,11,2,45,53,0,2.0,45.0,52.0,40.539017,141.557678,1.174,3.0,10.0,-0.144287,-0.149902,0.984131,0.427246,0.488281,0.061035,-555.0,76.0,613.0,307.0,0.0,1021.599976,41.009998,0.085224,-69.247772,4.092187,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
107800,1715395554.0,2024-05-11 02:45:54+00:00,2024-05-11 11:45:54+09:00,2024,5,11,2,45,54,0,2.0,45.0,53.0,40.539017,141.557678,1.41,3.0,10.0,-0.136719,-0.159912,0.98291,-1.220703,-0.549316,-0.549316,-555.0,78.0,612.0,305.0,0.0,1021.700012,41.009998,0.086215,-70.074615,4.092187,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
107825,1715395555.0,2024-05-11 02:45:55+00:00,2024-05-11 11:45:55+09:00,2024,5,11,2,45,55,0,2.0,45.0,54.0,40.539017,141.557678,1.447,3.0,10.0,-0.143799,-0.147217,0.983398,0.610352,0.671387,-0.061035,-554.0,76.0,617.0,308.0,0.0,1022.0,41.009998,0.089188,-72.553726,4.092187,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.0,0.0
107850,1715395556.0,2024-05-11 02:45:56+00:00,2024-05-11 11:45:56+09:00,2024,5,11,2,45,56,0,2.0,45.0,55.0,40.539017,141.557678,1.73,3.0,10.0,-0.141602,-0.155762,0.989746,-1.708984,-0.183105,-0.488281,-554.0,77.0,612.0,309.0,0.0,1022.0,41.02,0.089188,-72.553726,4.092187,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
107875,1715395557.0,2024-05-11 02:45:57+00:00,2024-05-11 11:45:57+09:00,2024,5,11,2,45,57,0,2.0,45.0,56.0,40.539017,141.557678,1.806,3.0,10.0,-0.14209,-0.1521,0.98877,0.793457,0.976562,-0.183105,-555.0,77.0,615.0,306.0,0.0,1021.900024,41.02,0.088197,-71.727585,4.092187,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
107900,1715395558.0,2024-05-11 02:45:58+00:00,2024-05-11 11:45:58+09:00,2024,5,11,2,45,58,0,2.0,45.0,57.0,40.539017,141.557678,1.875,3.0,10.0,-0.14209,-0.150146,0.98877,-0.12207,0.732422,-0.244141,-555.0,76.0,614.0,308.0,0.0,1021.700012,41.02,0.086215,-70.074615,4.092187,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
107925,1715395559.0,2024-05-11 02:45:59+00:00,2024-05-11 11:45:59+09:00,2024,5,11,2,45,59,0,2.0,45.0,58.0,40.539017,141.557678,2.033,3.0,10.0,-0.139648,-0.158203,0.984131,-1.77002,-0.305176,-0.549316,-554.0,76.0,612.0,308.0,0.0,1021.599976,41.02,0.085224,-69.247772,4.092187,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
107950,1715395560.0,2024-05-11 02:46:00+00:00,2024-05-11 11:46:00+09:00,2024,5,11,2,46,0,0,2.0,45.0,59.0,40.539017,141.557678,1.959,3.0,10.0,-0.140137,-0.148682,0.98584,0.427246,0.671387,-0.061035,-554.0,76.0,614.0,310.0,0.0,1021.299988,41.02,0.082251,-66.767876,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,13.0,0.0
127600,1715396346.0,2024-05-11 02:59:06+00:00,2024-05-11 11:59:06+09:00,2024,5,11,2,59,6,0,2.0,59.0,5.0,40.53896,141.55748,30.926001,3.0,6.0,-0.291748,-0.060547,0.968506,-2.01416,-0.12207,0.610352,-533.0,44.0,625.0,786.0,0.0,1022.099976,40.84,0.090179,-73.379799,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
127625,1715396347.0,2024-05-11 02:59:07+00:00,2024-05-11 11:59:07+09:00,2024,5,11,2,59,7,0,2.0,59.0,6.0,40.538944,141.55751,30.615,3.0,6.0,-0.292725,-0.057861,0.960693,-1.342773,2.258301,-2.13623,-534.0,43.0,625.0,735.0,0.0,1021.700012,40.830002,0.086215,-70.074615,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
127650,1715396348.0,2024-05-11 02:59:08+00:00,2024-05-11 11:59:08+09:00,2024,5,11,2,59,8,0,2.0,59.0,7.0,40.538937,141.557495,32.702999,3.0,7.0,-0.282715,-0.072021,0.931641,-7.568359,-34.790039,-4.455566,-531.0,44.0,626.0,780.0,0.0,1022.400024,40.82,0.093152,-75.858627,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
127675,1715396349.0,2024-05-11 02:59:09+00:00,2024-05-11 11:59:09+09:00,2024,5,11,2,59,9,0,2.0,59.0,8.0,40.538933,141.557526,32.263,3.0,7.0,-0.088623,-0.114014,0.993408,1.464844,4.150391,1.037598,-525.0,46.0,619.0,1322.0,0.0,1021.599976,40.82,0.085224,-69.247772,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
127700,1715396350.0,2024-05-11 02:59:10+00:00,2024-05-11 11:59:10+09:00,2024,5,11,2,59,10,0,2.0,59.0,9.0,40.538952,141.557587,25.309,3.0,9.0,-0.14624,-0.09082,0.985596,1.89209,0.671387,0.305176,-528.0,44.0,622.0,1316.0,0.0,1021.900024,40.82,0.088197,-71.727585,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
127725,1715396351.0,2024-05-11 02:59:11+00:00,2024-05-11 11:59:11+09:00,2024,5,11,2,59,11,0,2.0,59.0,10.0,40.538952,141.557602,23.194,3.0,9.0,-0.121094,-0.115967,1.000244,-2.319336,-7.873535,-16.113281,-527.0,45.0,623.0,1290.0,0.0,1021.799988,40.82,0.087206,-70.900879,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
127750,1715396352.0,2024-05-11 02:59:12+00:00,2024-05-11 11:59:12+09:00,2024,5,11,2,59,12,0,2.0,59.0,11.0,40.538963,141.557617,19.712,3.0,10.0,-0.075928,-0.155029,0.983887,-0.549316,-0.305176,-1.953125,-525.0,47.0,621.0,1312.0,0.0,1021.900024,40.82,0.088197,-71.727585,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
127775,1715396353.0,2024-05-11 02:59:13+00:00,2024-05-11 11:59:13+09:00,2024,5,11,2,59,13,0,2.0,59.0,12.0,40.538975,141.557632,16.535,3.0,10.0,-0.092285,-0.174805,0.989014,-2.01416,1.464844,0.183105,-526.0,47.0,621.0,1295.0,0.0,1021.900024,40.82,0.088197,-71.727585,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
127800,1715396354.0,2024-05-11 02:59:14+00:00,2024-05-11 11:59:14+09:00,2024,5,11,2,59,14,0,2.0,59.0,13.0,40.538982,141.557632,14.89,3.0,10.0,-0.111816,-0.171631,0.988037,-1.647949,0.671387,-1.464844,-526.0,47.0,622.0,1295.0,0.0,1021.799988,40.82,0.087206,-70.900879,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
127825,1715396355.0,2024-05-11 02:59:15+00:00,2024-05-11 11:59:15+09:00,2024,5,11,2,59,15,0,2.0,59.0,14.0,40.53899,141.557648,13.359,3.0,10.0,-0.081543,-0.146729,0.98291,2.258301,7.385254,1.159668,-526.0,45.0,622.0,1303.0,0.0,1022.099976,40.82,0.090179,-73.379799,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
127850,1715396356.0,2024-05-11 02:59:16+00:00,2024-05-11 11:59:16+09:00,2024,5,11,2,59,16,0,2.0,59.0,15.0,40.53899,141.557648,12.942,3.0,10.0,-0.195312,-0.109131,0.986328,4.02832,11.169434,-1.098633,-530.0,45.0,622.0,1148.0,0.0,1022.0,40.82,0.089188,-72.553726,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
127875,1715396357.0,2024-05-11 02:59:17+00:00,2024-05-11 11:59:17+09:00,2024,5,11,2,59,17,0,2.0,59.0,16.0,40.538994,141.557663,12.566,3.0,10.0,-0.257812,-0.085938,0.957764,0.305176,2.13623,4.150391,-532.0,43.0,624.0,913.0,0.0,1021.799988,40.830002,0.087206,-70.900879,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
127900,1715396358.0,2024-05-11 02:59:18+00:00,2024-05-11 11:59:18+09:00,2024,5,11,2,59,18,0,2.0,59.0,17.0,40.538994,141.557663,11.855,3.0,10.0,-0.273193,-0.066406,0.952393,-1.037598,3.173828,3.173828,-533.0,44.0,624.0,840.0,0.0,1022.0,40.82,0.089188,-72.553726,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
127925,1715396359.0,2024-05-11 02:59:19+00:00,2024-05-11 11:59:19+09:00,2024,5,11,2,59,19,0,2.0,59.0,18.0,40.538998,141.557663,10.918,3.0,10.0,0.013428,-0.179688,1.022949,2.441406,1.525879,9.277344,-524.0,44.0,620.0,1286.0,0.0,1022.400024,40.830002,0.093152,-75.858627,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
127950,1715396360.0,2024-05-11 02:59:20+00:00,2024-05-11 11:59:20+09:00,2024,5,11,2,59,20,0,2.0,59.0,19.0,40.539001,141.557678,10.106,3.0,10.0,-0.073975,-0.176025,0.994629,-0.610352,1.220703,0.854492,-525.0,46.0,623.0,1275.0,0.0,1021.900024,40.830002,0.088197,-71.727585,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
127975,1715396361.0,2024-05-11 02:59:21+00:00,2024-05-11 11:59:21+09:00,2024,5,11,2,59,21,0,2.0,59.0,20.0,40.539001,141.557678,9.517,3.0,10.0,-0.074707,-0.156738,0.995361,-0.244141,0.427246,-4.760742,-526.0,44.0,622.0,1280.0,0.0,1022.099976,40.830002,0.090179,-73.379799,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
128000,1715396362.0,2024-05-11 02:59:22+00:00,2024-05-11 11:59:22+09:00,2024,5,11,2,59,22,0,2.0,59.0,21.0,40.539001,141.557678,9.272,3.0,10.0,-0.045898,-0.131348,0.994629,2.197266,-1.647949,-4.699707,-524.0,44.0,621.0,1274.0,0.0,1022.200012,40.830002,0.09117,-74.206306,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
128025,1715396363.0,2024-05-11 02:59:23+00:00,2024-05-11 11:59:23+09:00,2024,5,11,2,59,23,0,2.0,59.0,22.0,40.539001,141.557678,9.283,3.0,10.0,-0.040527,-0.125977,0.997803,-0.427246,0.610352,-0.610352,-522.0,44.0,622.0,1279.0,0.0,1022.099976,40.830002,0.090179,-73.379799,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
128050,1715396364.0,2024-05-11 02:59:24+00:00,2024-05-11 11:59:24+09:00,2024,5,11,2,59,24,0,2.0,59.0,23.0,40.539001,141.557678,9.221,3.0,10.0,-0.072754,-0.154785,0.981934,4.150391,7.202148,16.052246,-524.0,43.0,620.0,1290.0,0.0,1021.700012,40.830002,0.086215,-70.074615,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
128075,1715396365.0,2024-05-11 02:59:25+00:00,2024-05-11 11:59:25+09:00,2024,5,11,2,59,25,0,2.0,59.0,24.0,40.539001,141.557678,9.111,3.0,10.0,-0.199707,-0.079834,0.990723,1.403809,2.807617,4.516602,-529.0,43.0,623.0,1126.0,0.0,1021.799988,40.830002,0.087206,-70.900879,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
128100,1715396366.0,2024-05-11 02:59:26+00:00,2024-05-11 11:59:26+09:00,2024,5,11,2,59,26,0,2.0,59.0,25.0,40.539005,141.557678,9.047,3.0,10.0,-0.287354,-0.070068,0.965576,-7.019043,11.230469,3.662109,-532.0,44.0,625.0,850.0,0.0,1022.200012,40.830002,0.09117,-74.206306,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
128125,1715396367.0,2024-05-11 02:59:27+00:00,2024-05-11 11:59:27+09:00,2024,5,11,2,59,27,0,2.0,59.0,26.0,40.539005,141.557678,8.96,3.0,10.0,-0.335205,-0.004395,0.95459,-1.037598,-5.981445,2.746582,-535.0,44.0,626.0,715.0,0.0,1021.599976,40.830002,0.085224,-69.247772,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
128150,1715396368.0,2024-05-11 02:59:28+00:00,2024-05-11 11:59:28+09:00,2024,5,11,2,59,28,0,2.0,59.0,27.0,40.539005,141.557678,8.747,3.0,10.0,-0.172119,-0.163574,0.959961,-8.422852,-33.996582,-15.380859,-526.0,45.0,621.0,1340.0,0.0,1021.5,40.830002,0.084233,-68.421371,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
128175,1715396369.0,2024-05-11 02:59:29+00:00,2024-05-11 11:59:29+09:00,2024,5,11,2,59,29,0,2.0,59.0,28.0,40.539005,141.557678,8.467,3.0,10.0,-0.073486,-0.112305,0.989502,1.403809,4.821777,0.427246,-524.0,44.0,620.0,1305.0,0.0,1021.799988,40.830002,0.087206,-70.900879,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
128200,1715396370.0,2024-05-11 02:59:30+00:00,2024-05-11 11:59:30+09:00,2024,5,11,2,59,30,0,2.0,59.0,29.0,40.539005,141.557678,8.225,3.0,10.0,-0.126953,-0.086914,0.986572,-0.732422,-0.244141,8.789062,-526.0,44.0,621.0,1334.0,0.0,1021.700012,40.830002,0.086215,-70.074615,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
128225,1715396371.0,2024-05-11 02:59:31+00:00,2024-05-11 11:59:31+09:00,2024,5,11,2,59,31,0,2.0,59.0,30.0,40.539009,141.557678,7.515,3.0,12.0,-0.011963,-0.16748,1.019287,6.408691,14.709473,0.915527,-524.0,44.0,620.0,1294.0,0.0,1021.900024,40.84,0.088197,-71.727585,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
128250,1715396372.0,2024-05-11 02:59:32+00:00,2024-05-11 11:59:32+09:00,2024,5,11,2,59,32,0,2.0,59.0,31.0,40.539013,141.557678,6.377,3.0,12.0,-0.036133,-0.16748,1.034912,-2.929688,-12.023926,7.751465,-525.0,44.0,618.0,1283.0,0.0,1022.200012,40.84,0.09117,-74.206306,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
128275,1715396373.0,2024-05-11 02:59:33+00:00,2024-05-11 11:59:33+09:00,2024,5,11,2,59,33,0,2.0,59.0,32.0,40.539013,141.557678,5.485,3.0,12.0,-0.089844,-0.133301,0.99292,-1.708984,3.78418,0.427246,-526.0,45.0,622.0,1314.0,0.0,1022.099976,40.84,0.090179,-73.379799,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
128300,1715396374.0,2024-05-11 02:59:34+00:00,2024-05-11 11:59:34+09:00,2024,5,11,2,59,34,0,2.0,59.0,33.0,40.539017,141.557678,4.649,3.0,12.0,-0.125,-0.141846,0.986572,0.183105,1.647949,-0.12207,-527.0,44.0,621.0,1300.0,0.0,1021.900024,40.84,0.088197,-71.727585,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
128325,1715396375.0,2024-05-11 02:59:35+00:00,2024-05-11 11:59:35+09:00,2024,5,11,2,59,35,0,2.0,59.0,34.0,40.539017,141.557678,4.079,3.0,12.0,-0.117188,-0.154785,0.991211,-1.831055,-0.305176,-3.723145,-527.0,45.0,622.0,1292.0,0.0,1021.799988,40.849998,0.087206,-70.900879,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
128350,1715396376.0,2024-05-11 02:59:36+00:00,2024-05-11 11:59:36+09:00,2024,5,11,2,59,36,0,2.0,59.0,35.0,40.539021,141.557678,3.527,3.0,12.0,-0.088623,-0.138184,0.987793,0.793457,0.366211,-2.746582,-525.0,45.0,620.0,1298.0,0.0,1022.0,40.849998,0.089188,-72.553726,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
128375,1715396377.0,2024-05-11 02:59:37+00:00,2024-05-11 11:59:37+09:00,2024,5,11,2,59,37,0,2.0,59.0,36.0,40.539021,141.557678,3.121,3.0,12.0,-0.090576,-0.14209,0.98999,-0.244141,1.708984,-2.807617,-525.0,44.0,622.0,1295.0,0.0,1022.099976,40.849998,0.090179,-73.379799,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
128400,1715396378.0,2024-05-11 02:59:38+00:00,2024-05-11 11:59:38+09:00,2024,5,11,2,59,38,0,2.0,59.0,37.0,40.539021,141.557678,2.575,3.0,12.0,-0.135498,-0.107422,0.996582,0.549316,8.178711,1.220703,-527.0,42.0,621.0,926.0,0.0,1021.599976,40.849998,0.085224,-69.247772,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
128425,1715396379.0,2024-05-11 02:59:39+00:00,2024-05-11 11:59:39+09:00,2024,5,11,2,59,39,0,2.0,59.0,38.0,40.539024,141.557678,1.924,3.0,14.0,-0.179932,-0.08667,0.985596,-0.061035,0.610352,-2.197266,-530.0,42.0,624.0,858.0,0.0,1021.799988,40.849998,0.087206,-70.900879,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
128450,1715396380.0,2024-05-11 02:59:40+00:00,2024-05-11 11:59:40+09:00,2024,5,11,2,59,40,0,2.0,59.0,39.0,40.539028,141.557678,1.073,3.0,14.0,-0.13501,-0.053711,0.983154,-1.525879,2.624512,0.549316,-528.0,42.0,623.0,797.0,0.0,1022.200012,40.849998,0.09117,-74.206306,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
128475,1715396381.0,2024-05-11 02:59:41+00:00,2024-05-11 11:59:41+09:00,2024,5,11,2,59,41,0,2.0,59.0,40.0,40.539028,141.557678,0.511,3.0,14.0,-0.164795,-0.055908,0.986816,3.78418,0.244141,-0.671387,-528.0,42.0,620.0,706.0,0.0,1021.799988,40.84,0.087206,-70.900879,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
128500,1715396382.0,2024-05-11 02:59:42+00:00,2024-05-11 11:59:42+09:00,2024,5,11,2,59,42,0,2.0,59.0,41.0,40.539032,141.557678,-0.147,3.0,14.0,-0.160156,-0.033203,0.992676,-4.638672,8.544922,-6.896973,-528.0,43.0,623.0,734.0,0.0,1022.099976,40.84,0.090179,-73.379799,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
128525,1715396383.0,2024-05-11 02:59:43+00:00,2024-05-11 11:59:43+09:00,2024,5,11,2,59,43,0,2.0,59.0,42.0,40.539032,141.557678,-0.477,3.0,14.0,-0.23877,-0.048584,0.976074,4.394531,5.67627,0.244141,-531.0,41.0,622.0,948.0,0.0,1022.400024,40.830002,0.093152,-75.858627,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.0,0.0
128550,1715396384.0,2024-05-11 02:59:44+00:00,2024-05-11 11:59:44+09:00,2024,5,11,2,59,44,0,2.0,59.0,43.0,40.539032,141.557678,-0.712,3.0,14.0,-0.132812,-0.03125,0.982666,-1.831055,1.89209,1.281738,-525.0,41.0,622.0,1408.0,0.0,1021.900024,40.830002,0.088197,-71.727585,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
128575,1715396385.0,2024-05-11 02:59:45+00:00,2024-05-11 11:59:45+09:00,2024,5,11,2,59,45,0,2.0,59.0,44.0,40.539036,141.557678,-1.094,3.0,15.0,-0.087646,-0.014648,1.005127,-0.549316,2.380371,2.624512,-526.0,40.0,620.0,1379.0,0.0,1021.599976,40.830002,0.085224,-69.247772,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
128600,1715396386.0,2024-05-11 02:59:46+00:00,2024-05-11 11:59:46+09:00,2024,5,11,2,59,46,0,2.0,59.0,45.0,40.539036,141.557678,-1.522,3.0,15.0,-0.095215,-0.007568,1.005859,0.427246,0.12207,-0.061035,-526.0,41.0,621.0,1382.0,0.0,1021.700012,40.84,0.086215,-70.074615,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
128625,1715396387.0,2024-05-11 02:59:47+00:00,2024-05-11 11:59:47+09:00,2024,5,11,2,59,47,0,2.0,59.0,46.0,40.539036,141.557678,-1.853,3.0,15.0,-0.111816,0.005371,1.002197,-1.403809,-2.258301,-1.953125,-526.0,41.0,622.0,1389.0,0.0,1022.099976,40.830002,0.090179,-73.379799,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
128650,1715396388.0,2024-05-11 02:59:48+00:00,2024-05-11 11:59:48+09:00,2024,5,11,2,59,48,0,2.0,59.0,47.0,40.539036,141.557693,-2.132,3.0,15.0,-0.116943,0.001953,1.004395,0.610352,0.366211,0.610352,-526.0,42.0,621.0,1401.0,0.0,1022.200012,40.84,0.09117,-74.206306,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
128675,1715396389.0,2024-05-11 02:59:49+00:00,2024-05-11 11:59:49+09:00,2024,5,11,2,59,49,0,2.0,59.0,48.0,40.539036,141.557693,-2.254,3.0,16.0,-0.151123,-0.023682,1.002686,1.281738,-1.89209,-9.460449,-527.0,43.0,622.0,1390.0,0.0,1021.700012,40.84,0.086215,-70.074615,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
128700,1715396390.0,2024-05-11 02:59:50+00:00,2024-05-11 11:59:50+09:00,2024,5,11,2,59,50,0,2.0,59.0,49.0,40.539036,141.557693,-2.479,3.0,16.0,-0.126953,0.008545,0.998779,0.793457,4.638672,1.342773,-526.0,42.0,622.0,1399.0,0.0,1022.200012,40.84,0.09117,-74.206306,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
128725,1715396391.0,2024-05-11 02:59:51+00:00,2024-05-11 11:59:51+09:00,2024,5,11,2,59,51,0,2.0,59.0,50.0,40.539036,141.557693,-2.528,3.0,15.0,-0.117432,0.003418,1.010498,-1.647949,-3.112793,-1.525879,-527.0,42.0,623.0,1408.0,0.0,1022.099976,40.84,0.090179,-73.379799,4.10625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
