,unixtime,datetime_utc,datetime_jst,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_min,rtc_sec,rtc_msec,gps_hour,gps_min,gps_sec,latitude,longitude,altitude,fix_type,SIV,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,illuminance,atmopress,water_pressure,water_temp,depth,alt_wps,battery_level,behavior_class,camera_command,camera_recording,camera_count,play_audio,speaker_on,audio_file,prev_sd_write_time_ms,delay_occurred_counter
579500,1715414121.0,2024-05-11 07:55:21+00:00,2024-05-11 16:55:21+09:00,2024,5,11,7,55,21,0,7.0,55.0,20.0,40.539871,141.55719,-6.216,3.0,13.0,-0.41748,0.042725,0.853027,-5.249023,7.507324,0.915527,-538.0,2.0,572.0,0.0,0.0,1026.699951,21.459999,0.135763,-111.317612,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,9.0,0.0
579525,1715414122.0,2024-05-11 07:55:22+00:00,2024-05-11 16:55:22+09:00,2024,5,11,7,55,22,0,7.0,55.0,21.0,40.539871,141.55719,-6.095,3.0,13.0,-0.401367,0.202637,0.844238,40.161133,9.887695,15.014648,-538.0,1.0,573.0,3.0,0.0,1026.5,21.459999,0.133782,-109.671402,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
579550,1715414123.0,2024-05-11 07:55:23+00:00,2024-05-11 16:55:23+09:00,2024,5,11,7,55,23,0,7.0,55.0,22.0,40.539871,141.55719,-5.844,3.0,13.0,-0.486084,-0.008545,0.886475,-56.213379,-10.192871,28.808594,-539.0,0.0,572.0,0.0,0.0,1026.900024,21.459999,0.137746,-112.964569,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
579575,1715414124.0,2024-05-11 07:55:24+00:00,2024-05-11 16:55:24+09:00,2024,5,11,7,55,24,0,7.0,55.0,23.0,40.539867,141.55719,-5.91,3.0,13.0,-0.512939,0.108398,0.85376,39.001465,22.583008,-35.949707,-542.0,1.0,566.0,563.0,0.0,1026.699951,21.459999,0.135763,-111.317612,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
579600,1715414125.0,2024-05-11 07:55:25+00:00,2024-05-11 16:55:25+09:00,2024,5,11,7,55,25,0,7.0,55.0,24.0,40.539867,141.55719,-5.782,3.0,13.0,0.162598,-0.045166,1.056885,-121.21582,-18.066406,-127.990723,-542.0,-5.0,560.0,385.0,0.0,1026.5,21.459999,0.133782,-109.671402,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
579625,1715414126.0,2024-05-11 07:55:26+00:00,2024-05-11 16:55:26+09:00,2024,5,11,7,55,26,0,7.0,55.0,25.0,40.539867,141.55719,-5.635,3.0,13.0,-0.520508,0.302246,0.829102,14.404297,12.695312,18.859863,-541.0,-6.0,563.0,488.0,0.0,1026.800049,21.469999,0.136756,-112.141624,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
579650,1715414127.0,2024-05-11 07:55:27+00:00,2024-05-11 16:55:27+09:00,2024,5,11,7,55,27,0,7.0,55.0,26.0,40.539867,141.55719,-5.456,3.0,13.0,-0.515625,0.31958,0.820068,18.920898,15.197754,4.760742,-539.0,-9.0,561.0,643.0,0.0,1027.0,21.469999,0.138737,-113.787453,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
579675,1715414128.0,2024-05-11 07:55:28+00:00,2024-05-11 16:55:28+09:00,2024,5,11,7,55,28,0,7.0,55.0,27.0,40.539867,141.55719,-5.336,3.0,13.0,-0.387451,0.289062,0.896484,-7.8125,4.760742,10.253906,-537.0,-8.0,567.0,475.0,0.0,1026.599976,21.469999,0.134773,-110.494537,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
579700,1715414129.0,2024-05-11 07:55:29+00:00,2024-05-11 16:55:29+09:00,2024,5,11,7,55,29,0,7.0,55.0,28.0,40.539867,141.55719,-5.531,3.0,13.0,-0.485107,0.311035,0.833496,9.94873,-18.066406,-10.986328,-536.0,-8.0,566.0,491.0,0.0,1026.599976,21.48,0.134773,-110.494537,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
579725,1715414130.0,2024-05-11 07:55:30+00:00,2024-05-11 16:55:30+09:00,2024,5,11,7,55,30,0,7.0,55.0,29.0,40.539864,141.55719,-5.605,3.0,13.0,-0.327881,0.313477,0.845459,-1.647949,38.452148,33.630371,-537.0,-10.0,567.0,361.0,0.0,1027.0,21.48,0.138737,-113.787453,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
579750,1715414131.0,2024-05-11 07:55:31+00:00,2024-05-11 16:55:31+09:00,2024,5,11,7,55,31,0,7.0,55.0,30.0,40.539867,141.55719,-5.501,3.0,13.0,-0.474609,0.28418,0.833008,4.577637,-3.845215,-19.53125,-536.0,-11.0,564.0,656.0,0.0,1026.599976,21.49,0.134773,-110.494537,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
579775,1715414132.0,2024-05-11 07:55:32+00:00,2024-05-11 16:55:32+09:00,2024,5,11,7,55,32,0,7.0,55.0,31.0,40.539864,141.55719,-5.573,3.0,13.0,-0.159912,0.258545,0.654785,-24.536133,38.391113,41.07666,-542.0,0.0,565.0,496.0,0.0,1026.599976,21.49,0.134773,-110.494537,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
579800,1715414133.0,2024-05-11 07:55:33+00:00,2024-05-11 16:55:33+09:00,2024,5,11,7,55,33,0,7.0,55.0,32.0,40.539867,141.55719,-5.553,3.0,13.0,-1.02002,0.574951,0.531494,-19.53125,1.953125,120.300293,-540.0,-9.0,560.0,473.0,0.0,1026.800049,21.49,0.136756,-112.141624,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
579825,1715414134.0,2024-05-11 07:55:34+00:00,2024-05-11 16:55:34+09:00,2024,5,11,7,55,34,0,7.0,55.0,33.0,40.539867,141.557175,-5.545,3.0,13.0,-0.501221,0.322998,0.817139,12.145996,13.000488,-3.295898,-538.0,-9.0,562.0,558.0,0.0,1026.5,21.5,0.133782,-109.671402,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
579850,1715414135.0,2024-05-11 07:55:35+00:00,2024-05-11 16:55:35+09:00,2024,5,11,7,55,35,0,7.0,55.0,34.0,40.539867,141.557175,-5.707,3.0,13.0,-0.535156,0.287109,0.787354,-37.231445,-42.96875,30.456543,-540.0,-6.0,561.0,360.0,0.0,1026.300049,21.51,0.131801,-108.024933,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
579875,1715414136.0,2024-05-11 07:55:36+00:00,2024-05-11 16:55:36+09:00,2024,5,11,7,55,36,0,7.0,55.0,35.0,40.539867,141.557175,-5.772,3.0,13.0,-0.309082,0.245361,0.986084,6.225586,0.549316,8.544922,-535.0,-2.0,576.0,106.0,0.0,1026.800049,21.51,0.136756,-112.141624,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
579900,1715414137.0,2024-05-11 07:55:37+00:00,2024-05-11 16:55:37+09:00,2024,5,11,7,55,37,0,7.0,55.0,36.0,40.539867,141.557175,-5.988,3.0,13.0,-0.265869,0.144043,0.967773,10.437012,32.470703,-23.498535,-538.0,0.0,572.0,4.0,0.0,1026.599976,21.51,0.134773,-110.494537,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
579925,1715414138.0,2024-05-11 07:55:38+00:00,2024-05-11 16:55:38+09:00,2024,5,11,7,55,38,0,7.0,55.0,37.0,40.539867,141.557175,-5.938,3.0,13.0,-0.661865,0.289795,0.727783,-5.67627,18.066406,-9.887695,-542.0,-8.0,554.0,354.0,0.0,1026.599976,21.51,0.134773,-110.494537,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
579950,1715414139.0,2024-05-11 07:55:39+00:00,2024-05-11 16:55:39+09:00,2024,5,11,7,55,39,0,7.0,55.0,38.0,40.539867,141.557175,-5.93,3.0,13.0,-0.738281,0.319092,0.456787,77.453613,77.941895,-101.745605,-547.0,-3.0,545.0,248.0,0.0,1026.400024,21.52,0.132791,-108.848198,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
579975,1715414140.0,2024-05-11 07:55:40+00:00,2024-05-11 16:55:40+09:00,2024,5,11,7,55,40,0,7.0,55.0,39.0,40.539867,141.557175,-6.132,3.0,13.0,-0.705322,0.300781,0.176758,19.104004,-7.385254,-8.239746,-548.0,0.0,540.0,250.0,0.0,1026.400024,21.52,0.132791,-108.848198,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580000,1715414141.0,2024-05-11 07:55:41+00:00,2024-05-11 16:55:41+09:00,2024,5,11,7,55,41,0,7.0,55.0,40.0,40.539864,141.557175,-6.399,3.0,12.0,-0.748779,0.233398,0.669922,-43.273926,-23.376465,58.166504,-545.0,-3.0,552.0,280.0,0.0,1027.0,21.530001,0.138737,-113.787453,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
580025,1715414142.0,2024-05-11 07:55:42+00:00,2024-05-11 16:55:42+09:00,2024,5,11,7,55,42,0,7.0,55.0,41.0,40.53986,141.557175,-6.777,3.0,12.0,-0.440918,0.403076,0.717041,19.226074,5.249023,-42.175293,-541.0,-8.0,557.0,319.0,0.0,1026.800049,21.530001,0.136756,-112.141624,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580050,1715414143.0,2024-05-11 07:55:43+00:00,2024-05-11 16:55:43+09:00,2024,5,11,7,55,43,0,7.0,55.0,42.0,40.539864,141.557175,-6.802,3.0,12.0,-0.577881,0.231934,0.790283,11.291504,-15.50293,26.733398,-542.0,-3.0,564.0,288.0,0.0,1026.800049,21.530001,0.136756,-112.141624,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580075,1715414144.0,2024-05-11 07:55:44+00:00,2024-05-11 16:55:44+09:00,2024,5,11,7,55,44,0,7.0,55.0,43.0,40.53986,141.557175,-7.294,3.0,12.0,-0.451172,-0.009277,1.032471,-13.85498,-9.216309,26.611328,-543.0,-5.0,558.0,316.0,0.0,1026.699951,21.540001,0.135763,-111.317612,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
580100,1715414145.0,2024-05-11 07:55:45+00:00,2024-05-11 16:55:45+09:00,2024,5,11,7,55,45,0,7.0,55.0,44.0,40.53986,141.557175,-7.261,3.0,12.0,-0.429443,0.297119,0.868164,-4.577637,-7.385254,1.647949,-538.0,-10.0,563.0,520.0,0.0,1026.599976,21.540001,0.134773,-110.494537,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580125,1715414146.0,2024-05-11 07:55:46+00:00,2024-05-11 16:55:46+09:00,2024,5,11,7,55,46,0,7.0,55.0,45.0,40.53986,141.557175,-7.171,3.0,13.0,-0.291992,0.185791,0.956543,13.671875,-36.92627,10.314941,-535.0,-6.0,570.0,425.0,0.0,1027.199951,21.540001,0.140718,-115.433014,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580150,1715414147.0,2024-05-11 07:55:47+00:00,2024-05-11 16:55:47+09:00,2024,5,11,7,55,47,0,7.0,55.0,46.0,40.539856,141.557175,-7.271,3.0,13.0,-0.192871,0.228516,0.81543,70.983887,25.45166,55.358887,-530.0,-14.0,569.0,306.0,0.0,1026.699951,21.549999,0.135763,-111.317612,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580175,1715414148.0,2024-05-11 07:55:48+00:00,2024-05-11 16:55:48+09:00,2024,5,11,7,55,48,0,7.0,55.0,47.0,40.539856,141.557175,-6.961,3.0,13.0,-0.534668,0.304443,0.823242,-19.775391,5.92041,4.272461,-539.0,-10.0,559.0,348.0,0.0,1027.099976,21.559999,0.139728,-114.610268,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
580200,1715414149.0,2024-05-11 07:55:49+00:00,2024-05-11 16:55:49+09:00,2024,5,11,7,55,49,0,7.0,55.0,48.0,40.539856,141.557175,-6.91,3.0,12.0,-0.152344,0.23584,1.07251,-14.465332,21.728516,85.571289,-536.0,-14.0,565.0,325.0,0.0,1026.900024,21.559999,0.137746,-112.964569,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580225,1715414150.0,2024-05-11 07:55:50+00:00,2024-05-11 16:55:50+09:00,2024,5,11,7,55,50,0,7.0,55.0,49.0,40.539856,141.557175,-6.83,3.0,12.0,-0.314941,0.36499,0.850586,-6.896973,14.587402,-21.54541,-528.0,-17.0,567.0,259.0,0.0,1026.400024,21.559999,0.132791,-108.848198,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580250,1715414151.0,2024-05-11 07:55:51+00:00,2024-05-11 16:55:51+09:00,2024,5,11,7,55,51,0,7.0,55.0,50.0,40.539856,141.557175,-6.574,3.0,12.0,-0.493408,0.489014,0.707275,23.620605,-51.940918,-25.634766,-535.0,-17.0,557.0,638.0,0.0,1026.800049,21.57,0.136756,-112.141624,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
580275,1715414152.0,2024-05-11 07:55:52+00:00,2024-05-11 16:55:52+09:00,2024,5,11,7,55,52,0,7.0,55.0,51.0,40.539856,141.557175,-6.702,3.0,12.0,-0.554443,0.28125,0.813477,23.864746,5.187988,-31.066895,-537.0,-13.0,563.0,525.0,0.0,1026.800049,21.57,0.136756,-112.141624,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580300,1715414153.0,2024-05-11 07:55:53+00:00,2024-05-11 16:55:53+09:00,2024,5,11,7,55,53,0,7.0,55.0,52.0,40.539856,141.557175,-6.51,3.0,12.0,-0.538086,0.37085,0.726807,-11.657715,5.615234,-36.865234,-537.0,-10.0,560.0,660.0,0.0,1026.699951,21.58,0.135763,-111.317612,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580325,1715414154.0,2024-05-11 07:55:54+00:00,2024-05-11 16:55:54+09:00,2024,5,11,7,55,54,0,7.0,55.0,53.0,40.539856,141.557175,-6.531,3.0,13.0,-0.498535,0.131104,0.852295,12.817383,-77.697754,-7.629395,-539.0,-8.0,567.0,682.0,0.0,1026.699951,21.58,0.135763,-111.317612,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
580350,1715414155.0,2024-05-11 07:55:55+00:00,2024-05-11 16:55:55+09:00,2024,5,11,7,55,55,0,7.0,55.0,54.0,40.539856,141.557175,-6.577,3.0,13.0,-0.492676,0.334229,0.873535,9.094238,12.207031,-0.12207,-526.0,-16.0,568.0,210.0,0.0,1026.900024,21.58,0.137746,-112.964569,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580375,1715414156.0,2024-05-11 07:55:56+00:00,2024-05-11 16:55:56+09:00,2024,5,11,7,55,56,0,7.0,55.0,55.0,40.539856,141.557175,-6.687,3.0,13.0,-0.356689,0.484863,0.781982,-1.525879,-2.13623,-15.441895,-532.0,-18.0,562.0,224.0,0.0,1026.699951,21.59,0.135763,-111.317612,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580400,1715414157.0,2024-05-11 07:55:57+00:00,2024-05-11 16:55:57+09:00,2024,5,11,7,55,57,0,7.0,55.0,56.0,40.539856,141.557175,-6.659,3.0,13.0,-0.533936,0.387939,0.771484,2.685547,-1.159668,-6.652832,-536.0,-15.0,557.0,245.0,0.0,1026.300049,21.59,0.131801,-108.024933,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
580425,1715414158.0,2024-05-11 07:55:58+00:00,2024-05-11 16:55:58+09:00,2024,5,11,7,55,58,0,7.0,55.0,57.0,40.539856,141.557175,-6.371,3.0,13.0,-0.547119,0.114746,0.841797,33.203125,21.30127,-27.34375,-538.0,-2.0,568.0,0.0,0.0,1026.699951,21.6,0.135763,-111.317612,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580450,1715414159.0,2024-05-11 07:55:59+00:00,2024-05-11 16:55:59+09:00,2024,5,11,7,55,59,0,7.0,55.0,58.0,40.539852,141.557175,-6.292,3.0,13.0,-0.511475,0.082031,0.874023,-0.061035,-11.779785,-20.202637,-539.0,-3.0,569.0,0.0,0.0,1026.5,21.6,0.133782,-109.671402,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580475,1715414160.0,2024-05-11 07:56:00+00:00,2024-05-11 16:56:00+09:00,2024,5,11,7,56,0,0,7.0,55.0,59.0,40.539852,141.557175,-6.245,3.0,13.0,-0.790039,0.209473,0.827393,63.354492,9.94873,-96.862793,-537.0,-6.0,567.0,252.0,0.0,1026.599976,21.6,0.134773,-110.494537,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,13.0,0.0
580500,1715414161.0,2024-05-11 07:56:01+00:00,2024-05-11 16:56:01+09:00,2024,5,11,7,56,1,0,7.0,56.0,0.0,40.539852,141.557175,-6.107,3.0,13.0,-0.525635,0.325195,0.794678,-1.342773,7.93457,16.967773,-541.0,-6.0,562.0,297.0,0.0,1026.699951,21.610001,0.135763,-111.317612,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,10.0,0.0
580525,1715414162.0,2024-05-11 07:56:02+00:00,2024-05-11 16:56:02+09:00,2024,5,11,7,56,2,0,7.0,56.0,1.0,40.539852,141.557175,-6.049,3.0,13.0,-0.549805,0.203369,0.867432,-12.084961,8.605957,-26.550293,-540.0,-8.0,562.0,356.0,0.0,1026.699951,21.610001,0.135763,-111.317612,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
580550,1715414163.0,2024-05-11 07:56:03+00:00,2024-05-11 16:56:03+09:00,2024,5,11,7,56,3,0,7.0,56.0,2.0,40.539852,141.557175,-6.027,3.0,13.0,-0.430664,0.227051,0.866455,0.244141,-30.822754,-13.85498,-537.0,-4.0,568.0,19.0,0.0,1026.699951,21.620001,0.135763,-111.317612,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
580575,1715414164.0,2024-05-11 07:56:04+00:00,2024-05-11 16:56:04+09:00,2024,5,11,7,56,4,0,7.0,56.0,3.0,40.539848,141.557175,-6.261,3.0,13.0,-0.442139,0.107422,0.928467,-4.272461,11.108398,22.705078,-538.0,0.0,574.0,0.0,0.0,1026.900024,21.620001,0.137746,-112.964569,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
580600,1715414165.0,2024-05-11 07:56:05+00:00,2024-05-11 16:56:05+09:00,2024,5,11,7,56,5,0,7.0,56.0,4.0,40.539848,141.557175,-6.348,3.0,12.0,-0.301025,0.091064,0.989014,36.743164,18.066406,1.708984,-537.0,0.0,575.0,0.0,0.0,1026.599976,21.620001,0.134773,-110.494537,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.0,0.0
580625,1715414166.0,2024-05-11 07:56:06+00:00,2024-05-11 16:56:06+09:00,2024,5,11,7,56,6,0,7.0,56.0,5.0,40.539852,141.557175,-6.281,3.0,12.0,-0.715088,-0.196777,1.052734,-13.977051,2.01416,-39.794922,-539.0,-2.0,569.0,0.0,0.0,1027.199951,21.629999,0.140718,-115.433014,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580650,1715414167.0,2024-05-11 07:56:07+00:00,2024-05-11 16:56:07+09:00,2024,5,11,7,56,7,0,7.0,56.0,6.0,40.539852,141.557175,-6.309,3.0,12.0,-0.248535,0.346924,0.935059,-20.874023,-14.465332,4.821777,-537.0,-10.0,566.0,0.0,0.0,1026.599976,21.629999,0.134773,-110.494537,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
580675,1715414168.0,2024-05-11 07:56:08+00:00,2024-05-11 16:56:08+09:00,2024,5,11,7,56,8,0,7.0,56.0,7.0,40.539852,141.557175,-6.335,3.0,12.0,-0.642578,0.248047,0.752441,35.27832,-36.193848,72.814941,-540.0,-5.0,564.0,148.0,0.0,1026.900024,21.639999,0.137746,-112.964569,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580700,1715414169.0,2024-05-11 07:56:09+00:00,2024-05-11 16:56:09+09:00,2024,5,11,7,56,9,0,7.0,56.0,8.0,40.539852,141.557175,-6.325,3.0,12.0,-0.515381,0.151123,0.898682,-10.559082,14.770508,9.765625,-540.0,-4.0,562.0,248.0,0.0,1026.699951,21.639999,0.135763,-111.317612,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580725,1715414170.0,2024-05-11 07:56:10+00:00,2024-05-11 16:56:10+09:00,2024,5,11,7,56,10,0,7.0,56.0,9.0,40.539848,141.557175,-6.432,3.0,13.0,-0.582764,0.222656,0.813721,-32.226562,-17.51709,17.883301,-541.0,-6.0,559.0,46.0,0.0,1026.099976,21.639999,0.129818,-106.37719,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580750,1715414171.0,2024-05-11 07:56:11+00:00,2024-05-11 16:56:11+09:00,2024,5,11,7,56,11,0,7.0,56.0,10.0,40.539852,141.557175,-6.539,3.0,13.0,-0.114014,0.326904,0.899414,88.806152,-12.268066,22.705078,-540.0,-9.0,557.0,524.0,0.0,1026.5,21.65,0.133782,-109.671402,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
580775,1715414172.0,2024-05-11 07:56:12+00:00,2024-05-11 16:56:12+09:00,2024,5,11,7,56,12,0,7.0,56.0,11.0,40.539848,141.557175,-6.654,3.0,13.0,-0.530762,0.307129,0.913086,-21.179199,20.263672,10.925293,-540.0,-7.0,562.0,280.0,0.0,1026.599976,21.65,0.134773,-110.494537,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580800,1715414173.0,2024-05-11 07:56:13+00:00,2024-05-11 16:56:13+09:00,2024,5,11,7,56,13,0,7.0,56.0,12.0,40.539852,141.557175,-6.613,3.0,13.0,-0.69458,0.252686,0.72583,-13.977051,0.610352,-20.874023,-542.0,-4.0,561.0,257.0,0.0,1026.800049,21.66,0.136756,-112.141624,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580825,1715414174.0,2024-05-11 07:56:14+00:00,2024-05-11 16:56:14+09:00,2024,5,11,7,56,14,0,7.0,56.0,13.0,40.539848,141.557159,-6.729,3.0,13.0,-0.629639,-0.248291,1.163086,-54.56543,-8.178711,-32.348633,-544.0,0.0,563.0,309.0,0.0,1026.599976,21.66,0.134773,-110.494537,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
580850,1715414175.0,2024-05-11 07:56:15+00:00,2024-05-11 16:56:15+09:00,2024,5,11,7,56,15,0,7.0,56.0,14.0,40.539852,141.557175,-6.555,3.0,13.0,-0.903076,-0.264893,1.117188,-46.142578,-50.476074,-113.525391,-544.0,0.0,562.0,335.0,0.0,1026.699951,21.67,0.135763,-111.317612,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580875,1715414176.0,2024-05-11 07:56:16+00:00,2024-05-11 16:56:16+09:00,2024,5,11,7,56,16,0,7.0,56.0,15.0,40.539852,141.557175,-6.481,3.0,13.0,-0.625732,0.086426,0.468506,-36.499023,-42.419434,84.411621,-540.0,-9.0,562.0,441.0,0.0,1027.0,21.68,0.138737,-113.787453,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580900,1715414177.0,2024-05-11 07:56:17+00:00,2024-05-11 16:56:17+09:00,2024,5,11,7,56,17,0,7.0,56.0,16.0,40.539848,141.557159,-6.634,3.0,13.0,-0.422119,0.389404,0.82959,15.136719,-1.037598,-0.854492,-540.0,-10.0,559.0,250.0,0.0,1026.400024,21.68,0.132791,-108.848198,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
580925,1715414178.0,2024-05-11 07:56:18+00:00,2024-05-11 16:56:18+09:00,2024,5,11,7,56,18,0,7.0,56.0,17.0,40.539848,141.557159,-6.565,3.0,13.0,0.166748,1.12915,0.85376,-111.877441,15.136719,127.01416,-539.0,-8.0,565.0,200.0,0.0,1026.800049,21.690001,0.136756,-112.141624,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
580950,1715414179.0,2024-05-11 07:56:19+00:00,2024-05-11 16:56:19+09:00,2024,5,11,7,56,19,0,7.0,56.0,18.0,40.539848,141.557159,-6.587,3.0,13.0,-0.263672,0.104736,1.000977,78.918457,39.245605,86.975098,-540.0,-4.0,567.0,158.0,0.0,1026.800049,21.690001,0.136756,-112.141624,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
580975,1715414180.0,2024-05-11 07:56:20+00:00,2024-05-11 16:56:20+09:00,2024,5,11,7,56,20,0,7.0,56.0,19.0,40.539848,141.557159,-6.654,3.0,13.0,-0.543457,0.310547,0.817139,7.202148,-2.868652,5.615234,-540.0,-7.0,561.0,370.0,0.0,1027.300049,21.700001,0.141711,-116.256706,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0
581000,1715414181.0,2024-05-11 07:56:21+00:00,2024-05-11 16:56:21+09:00,2024,5,11,7,56,21,0,7.0,56.0,20.0,40.539848,141.557159,-6.345,3.0,13.0,-0.236572,-0.079346,0.875732,-35.400391,-8.850098,2.502441,-537.0,-2.0,572.0,86.0,0.0,1026.900024,21.700001,0.137746,-112.964569,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0
581025,1715414182.0,2024-05-11 07:56:22+00:00,2024-05-11 16:56:22+09:00,2024,5,11,7,56,22,0,7.0,56.0,21.0,40.539852,141.557159,-6.011,3.0,13.0,-0.351562,0.021484,0.899658,3.173828,16.723633,8.239746,-537.0,0.0,575.0,2.0,0.0,1027.099976,21.709999,0.139728,-114.610268,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
581050,1715414183.0,2024-05-11 07:56:23+00:00,2024-05-11 16:56:23+09:00,2024,5,11,7,56,23,0,7.0,56.0,22.0,40.539848,141.557159,-6.174,3.0,13.0,-0.480225,0.189941,0.855957,28.625488,6.408691,6.347656,-541.0,-4.0,564.0,370.0,0.0,1026.5,21.709999,0.133782,-109.671402,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0
581075,1715414184.0,2024-05-11 07:56:24+00:00,2024-05-11 16:56:24+09:00,2024,5,11,7,56,24,0,7.0,56.0,23.0,40.539848,141.557159,-6.127,3.0,13.0,-0.368408,0.430908,0.759277,-4.882812,10.314941,-11.230469,-537.0,-11.0,561.0,190.0,0.0,1026.900024,21.709999,0.137746,-112.964569,3.9375,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0
